 -1.72132833E+03 -1.73329633E+03 -1.73925900E+03 -1.74590100E+03 -1.75397067E+03 -1.76474133E+03 -1.77454400E+03 -1.77806467E+03 -1.78218000E+03 -1.78741500E+03 -1.79791533E+03 -1.80532233E+03 -1.81197333E+03 -1.81836367E+03 -1.82302467E+03 -1.83340600E+03 -1.83972733E+03 -1.84866700E+03 -1.85737733E+03 -1.86117900E+03 -1.86407100E+03 -1.87159767E+03 -1.87581900E+03 -1.87888700E+03 -1.88355133E+03 -1.88957200E+03 -1.89530833E+03 -1.89972833E+03 -1.90969700E+03 -1.91216333E+03 -1.92068067E+03 -1.92092533E+03 -1.92365467E+03 -1.92795267E+03 -1.93091067E+03 -1.93680167E+03 -1.94238133E+03 -1.94687333E+03 
 -1.94742733E+03 -1.95495800E+03 -1.96564967E+03 -1.97370700E+03 -1.98773767E+03 -1.99495233E+03 -2.00285867E+03 -2.01107800E+03 -2.01560967E+03 -2.02221867E+03 -2.03211967E+03 -2.03876433E+03 -2.04712667E+03 -2.05340333E+03 -2.06242700E+03 -2.06470267E+03 -2.07385700E+03 -2.08142433E+03 -2.09100200E+03 -2.09790633E+03 -2.10382200E+03 -2.10947700E+03 -2.11806500E+03 -2.12362600E+03 -2.12990667E+03 -2.13736300E+03 -2.14519300E+03 -2.14641333E+03 -2.15381200E+03 -2.15731200E+03 -2.16285533E+03 -2.17008400E+03 -2.17450033E+03 -2.17538767E+03 -2.17817100E+03 -2.18578900E+03 -2.18978000E+03 -2.19443067E+03 
 -2.19673000E+03 -2.20471500E+03 -2.21473800E+03 -2.22725833E+03 -2.23480900E+03 -2.24547467E+03 -2.25539833E+03 -2.26412567E+03 -2.27283400E+03 -2.27876533E+03 -2.29379733E+03 -2.29776433E+03 -2.30521400E+03 -2.31376067E+03 -2.32024333E+03 -2.32470200E+03 -2.32612333E+03 -2.33686167E+03 -2.34329167E+03 -2.35560233E+03 -2.36128200E+03 -2.36814000E+03 -2.37556500E+03 -2.38183900E+03 -2.38979733E+03 -2.39617100E+03 -2.40246400E+03 -2.40649700E+03 -2.41497667E+03 -2.42145133E+03 -2.42644467E+03 -2.43080100E+03 -2.43742667E+03 -2.44316200E+03 -2.44708767E+03 -2.45182967E+03 -2.45771567E+03 -2.46230133E+03 
 -2.46548033E+03 -2.47811967E+03 -2.48640500E+03 -2.49409100E+03 -2.50694333E+03 -2.51762100E+03 -2.52773400E+03 -2.53210733E+03 -2.54210933E+03 -2.55071200E+03 -2.56006033E+03 -2.56864833E+03 -2.57673467E+03 -2.58901000E+03 -2.59938267E+03 -2.60748133E+03 -2.61554667E+03 -2.62596700E+03 -2.63135800E+03 -2.63593500E+03 -2.64275800E+03 -2.65095100E+03 -2.65972400E+03 -2.66780667E+03 -2.67934833E+03 -2.68959167E+03 -2.69378967E+03 -2.69947067E+03 -2.70626400E+03 -2.71127400E+03 -2.71839833E+03 -2.72090500E+03 -2.73086800E+03 -2.73480867E+03 -2.74077300E+03 -2.74728933E+03 -2.75095867E+03 -2.75264200E+03 
 -2.75490867E+03 -2.76768367E+03 -2.77793833E+03 -2.79372800E+03 -2.80594967E+03 -2.81530233E+03 -2.82501300E+03 -2.83167933E+03 -2.84219433E+03 -2.85205533E+03 -2.86067067E+03 -2.87003000E+03 -2.87623100E+03 -2.89003367E+03 -2.89673767E+03 -2.90708067E+03 -2.91477800E+03 -2.92449000E+03 -2.92955333E+03 -2.93577667E+03 -2.94282533E+03 -2.95018200E+03 -2.95868000E+03 -2.97273500E+03 -2.97846600E+03 -2.98574300E+03 -2.99800700E+03 -3.00599067E+03 -3.01021933E+03 -3.01637233E+03 -3.02160033E+03 -3.02986233E+03 -3.03776533E+03 -3.04217300E+03 -3.04896567E+03 -3.05468167E+03 -3.06344933E+03 -3.07185733E+03 
 -3.07491933E+03 -3.08508167E+03 -3.09444300E+03 -3.10873767E+03 -3.11759100E+03 -3.12912333E+03 -3.13868000E+03 -3.15039400E+03 -3.16211300E+03 -3.16814967E+03 -3.18150033E+03 -3.19161967E+03 -3.20114300E+03 -3.20835800E+03 -3.21940367E+03 -3.22650900E+03 -3.23561033E+03 -3.24611133E+03 -3.25311033E+03 -3.26023233E+03 -3.27288133E+03 -3.28097967E+03 -3.28825400E+03 -3.29459633E+03 -3.30206833E+03 -3.31246200E+03 -3.32247933E+03 -3.32922333E+03 -3.34066767E+03 -3.35124033E+03 -3.35372900E+03 -3.35917633E+03 -3.36662767E+03 -3.37346600E+03 -3.38472967E+03 -3.39316300E+03 -3.40011067E+03 -3.40612833E+03 
 -3.40900100E+03 -3.42112167E+03 -3.43150467E+03 -3.44531200E+03 -3.45689833E+03 -3.46976067E+03 -3.48064400E+03 -3.48858300E+03 -3.50070300E+03 -3.50908933E+03 -3.51824533E+03 -3.52623433E+03 -3.53591633E+03 -3.54651600E+03 -3.55885900E+03 -3.56636400E+03 -3.57446500E+03 -3.58327300E+03 -3.59219167E+03 -3.59999100E+03 -3.61182500E+03 -3.61951767E+03 -3.62801633E+03 -3.63431967E+03 -3.64050400E+03 -3.65221767E+03 -3.65944933E+03 -3.67085767E+03 -3.67973000E+03 -3.69097567E+03 -3.70174367E+03 -3.70688533E+03 -3.71306567E+03 -3.72454033E+03 -3.72978733E+03 -3.73519067E+03 -3.74256500E+03 -3.74969733E+03 
 -3.75526300E+03 -3.76527933E+03 -3.77506700E+03 -3.78467367E+03 -3.79395433E+03 -3.80586933E+03 -3.81735233E+03 -3.82388433E+03 -3.83471233E+03 -3.84622200E+03 -3.85742167E+03 -3.86778133E+03 -3.87732033E+03 -3.88707600E+03 -3.89602400E+03 -3.90600033E+03 -3.91627033E+03 -3.92776900E+03 -3.94043800E+03 -3.94605300E+03 -3.95633567E+03 -3.96507367E+03 -3.97210200E+03 -3.97995067E+03 -3.98963367E+03 -3.99778600E+03 -4.00545000E+03 -4.01510600E+03 -4.02389933E+03 -4.03360700E+03 -4.04481733E+03 -4.05404000E+03 -4.06019000E+03 -4.06871533E+03 -4.07616600E+03 -4.08591700E+03 -4.09265867E+03 -4.09766000E+03 
 -4.10130067E+03 -4.11413667E+03 -4.12180600E+03 -4.12985933E+03 -4.13952133E+03 -4.14884700E+03 -4.15895600E+03 -4.16887000E+03 -4.17760500E+03 -4.18655833E+03 -4.19905300E+03 -4.20814100E+03 -4.21789600E+03 -4.22334333E+03 -4.23156033E+03 -4.23892333E+03 -4.25012800E+03 -4.25788933E+03 -4.26959167E+03 -4.27558300E+03 -4.28301267E+03 -4.29179500E+03 -4.29879433E+03 -4.30620867E+03 -4.31620033E+03 -4.32512267E+03 -4.33103000E+03 -4.34081100E+03 -4.35138667E+03 -4.35745200E+03 -4.36460933E+03 -4.37363667E+03 -4.37958067E+03 -4.38813233E+03 -4.39766633E+03 -4.40532533E+03 -4.41397433E+03 -4.41908333E+03 
 -4.42266267E+03 -4.43235233E+03 -4.44392967E+03 -4.45486467E+03 -4.46264400E+03 -4.47160700E+03 -4.48247733E+03 -4.49426967E+03 -4.50572833E+03 -4.51412533E+03 -4.52202667E+03 -4.52725733E+03 -4.53852400E+03 -4.54598000E+03 -4.55659867E+03 -4.56506767E+03 -4.57369833E+03 -4.58304167E+03 -4.59121633E+03 -4.60104033E+03 -4.61250167E+03 -4.61947667E+03 -4.62842767E+03 -4.63713433E+03 -4.64618500E+03 -4.65267033E+03 -4.65923367E+03 -4.66573367E+03 -4.67170567E+03 -4.67527200E+03 -4.68222233E+03 -4.68566067E+03 -4.69398800E+03 -4.70017233E+03 -4.70790033E+03 -4.71668667E+03 -4.72260533E+03 -4.72703900E+03 
 -4.72858967E+03 -4.73871400E+03 -4.74399967E+03 -4.75330333E+03 -4.76303967E+03 -4.77072333E+03 -4.78162533E+03 -4.78911600E+03 -4.79924100E+03 -4.80506433E+03 -4.81344333E+03 -4.82308467E+03 -4.82912600E+03 -4.83457933E+03 -4.84203600E+03 -4.85025000E+03 -4.85451067E+03 -4.86198733E+03 -4.86982567E+03 -4.87683500E+03 -4.88268667E+03 -4.88992800E+03 -4.89648100E+03 -4.90418133E+03 -4.91095067E+03 -4.91743767E+03 -4.92378233E+03 -4.93055900E+03 -4.93942133E+03 -4.94355167E+03 -4.94995367E+03 -4.95431433E+03 -4.96053300E+03 -4.96557100E+03 -4.96743233E+03 -4.97286600E+03 -4.97880133E+03 -4.98257767E+03 
 -4.98690133E+03 -4.99384533E+03 -5.00273700E+03 -5.01029833E+03 -5.01572100E+03 -5.02486300E+03 -5.03026200E+03 -5.03717933E+03 -5.04613400E+03 -5.05262500E+03 -5.05844700E+03 -5.06666800E+03 -5.07315933E+03 -5.07795667E+03 -5.08677033E+03 -5.09155267E+03 -5.09616133E+03 -5.09921367E+03 -5.10634767E+03 -5.11296700E+03 -5.11889567E+03 -5.12679200E+03 -5.13174233E+03 -5.13753767E+03 -5.14576500E+03 -5.15104800E+03 -5.15746300E+03 -5.16284433E+03 -5.17098133E+03 -5.17746067E+03 -5.18186433E+03 -5.18721567E+03 -5.19237533E+03 -5.19862700E+03 -5.20086933E+03 -5.20770633E+03 -5.21443367E+03 -5.21821100E+03 
 -5.22068900E+03 -5.22975967E+03 -5.23848500E+03 -5.24310233E+03 -5.25009100E+03 -5.25350367E+03 -5.26122133E+03 -5.26527400E+03 -5.27480933E+03 -5.27954833E+03 -5.28714667E+03 -5.29208500E+03 -5.29764033E+03 -5.30480800E+03 -5.31307567E+03 -5.31865000E+03 -5.32375233E+03 -5.32937667E+03 -5.33476333E+03 -5.33993100E+03 -5.34593267E+03 -5.35311767E+03 -5.35665200E+03 -5.36197000E+03 -5.36721233E+03 -5.37295567E+03 -5.37697800E+03 -5.38256200E+03 -5.38988733E+03 -5.39263267E+03 -5.39538200E+03 -5.40215900E+03 -5.40589467E+03 -5.40901467E+03 -5.41166633E+03 -5.41320633E+03 -5.41811467E+03 -5.42163100E+03 
 -5.42226233E+03 -5.42646567E+03 -5.43475433E+03 -5.43786633E+03 -5.44656933E+03 -5.45322000E+03 -5.45604233E+03 -5.46212633E+03 -5.46755733E+03 -5.47392467E+03 -5.47964067E+03 -5.48320000E+03 -5.48575367E+03 -5.49046800E+03 -5.49271633E+03 -5.49567633E+03 -5.50081033E+03 -5.50391567E+03 -5.50797767E+03 -5.51113200E+03 -5.51699967E+03 -5.51870100E+03 -5.52309033E+03 -5.52855833E+03 -5.53607200E+03 -5.54034200E+03 -5.54387567E+03 -5.54711833E+03 -5.55070300E+03 -5.55606233E+03 -5.55898833E+03 -5.56185833E+03 -5.56647400E+03 -5.56934000E+03 -5.57438333E+03 -5.57520967E+03 -5.57841733E+03 -5.58227067E+03 
 -5.58342533E+03 -5.59088467E+03 -5.59601700E+03 -5.60183933E+03 -5.60604467E+03 -5.61188433E+03 -5.61542867E+03 -5.62309867E+03 -5.62465333E+03 -5.63143400E+03 -5.63447933E+03 -5.63885167E+03 -5.64103533E+03 -5.64646867E+03 -5.65017100E+03 -5.65457700E+03 -5.65772667E+03 -5.66129167E+03 -5.66687967E+03 -5.67088200E+03 -5.67326667E+03 -5.67667467E+03 -5.67957000E+03 -5.68362200E+03 -5.68661600E+03 -5.69247733E+03 -5.69777967E+03 -5.70213167E+03 -5.70580700E+03 -5.71127233E+03 -5.71370667E+03 -5.71652700E+03 -5.71751933E+03 -5.71743233E+03 -5.72284833E+03 -5.72643667E+03 -5.73092800E+03 -5.73395400E+03 
 -5.73505867E+03 -5.73970833E+03 -5.74735867E+03 -5.75048800E+03 -5.75615600E+03 -5.75980467E+03 -5.76222333E+03 -5.76722367E+03 -5.77054033E+03 -5.77589900E+03 -5.77917233E+03 -5.78301400E+03 -5.78474367E+03 -5.78710833E+03 -5.79151100E+03 -5.79632633E+03 -5.80028000E+03 -5.80445867E+03 -5.80717067E+03 -5.80888300E+03 -5.81276967E+03 -5.81500967E+03 -5.81769233E+03 -5.82019033E+03 -5.82598400E+03 -5.82767500E+03 -5.83104533E+03 -5.83267767E+03 -5.83621567E+03 -5.83936833E+03 -5.83897333E+03 -5.84142400E+03 -5.84383433E+03 -5.84516167E+03 -5.84518933E+03 -5.84808667E+03 -5.85332867E+03 -5.85485000E+03 
 -5.85473833E+03 -5.86108700E+03 -5.86496400E+03 -5.86936633E+03 -5.87365867E+03 -5.87466833E+03 -5.88016967E+03 -5.88271033E+03 -5.88453267E+03 -5.88840667E+03 -5.89277800E+03 -5.89453033E+03 -5.89749033E+03 -5.89905467E+03 -5.90246300E+03 -5.90289100E+03 -5.90552167E+03 -5.90821033E+03 -5.91117300E+03 -5.91382167E+03 -5.91746300E+03 -5.92051600E+03 -5.92252100E+03 -5.92563167E+03 -5.92765600E+03 -5.92761067E+03 -5.92890733E+03 -5.93050933E+03 -5.93112467E+03 -5.93376700E+03 -5.93444700E+03 -5.93594233E+03 -5.93617933E+03 -5.93661633E+03 -5.94238733E+03 -5.94248167E+03 -5.94300900E+03 -5.94578767E+03 
 -5.94588767E+03 -5.94825733E+03 -5.95096800E+03 -5.95486233E+03 -5.95838167E+03 -5.96207900E+03 -5.96413500E+03 -5.96556100E+03 -5.97144633E+03 -5.97437367E+03 -5.97718867E+03 -5.97828700E+03 -5.98013433E+03 -5.98216333E+03 -5.98337000E+03 -5.98673433E+03 -5.98850333E+03 -5.99151667E+03 -5.99334800E+03 -5.99609733E+03 -5.99852467E+03 -6.00037233E+03 -6.00240567E+03 -6.00275533E+03 -6.00589867E+03 -6.00955833E+03 -6.01169233E+03 -6.01486133E+03 -6.01656100E+03 -6.01744967E+03 -6.01768167E+03 -6.01904767E+03 -6.02062600E+03 -6.02205533E+03 -6.02396967E+03 -6.02534467E+03 -6.02721233E+03 -6.02762433E+03 
 -6.02713867E+03 -6.03020567E+03 -6.03380100E+03 -6.03610233E+03 -6.03892467E+03 -6.03977767E+03 -6.04289267E+03 -6.04459733E+03 -6.04724200E+03 -6.04965933E+03 -6.05322400E+03 -6.05383100E+03 -6.05438933E+03 -6.05774100E+03 -6.05980100E+03 -6.06119200E+03 -6.06478500E+03 -6.06756067E+03 -6.06634467E+03 -6.06754933E+03 -6.07114267E+03 -6.07028667E+03 -6.07396833E+03 -6.07584367E+03 -6.07675467E+03 -6.07820000E+03 -6.07928600E+03 -6.08064500E+03 -6.08150033E+03 -6.08109167E+03 -6.08127000E+03 -6.08227833E+03 -6.08339900E+03 -6.08497300E+03 -6.08728467E+03 -6.08893667E+03 -6.08893033E+03 -6.09057400E+03 
 -6.09006400E+03 -6.09401733E+03 -6.09477933E+03 -6.09732133E+03 -6.09947267E+03 -6.10170000E+03 -6.10290767E+03 -6.10680600E+03 -6.10854567E+03 -6.10954533E+03 -6.11223967E+03 -6.11488133E+03 -6.11655333E+03 -6.11831400E+03 -6.11745067E+03 -6.12095100E+03 -6.12109100E+03 -6.12228633E+03 -6.12239300E+03 -6.12565433E+03 -6.12809733E+03 -6.12929567E+03 -6.13236800E+03 -6.13213533E+03 -6.13326433E+03 -6.13449333E+03 -6.13540400E+03 -6.13492433E+03 -6.13692367E+03 -6.13735933E+03 -6.13753400E+03 -6.13837667E+03 -6.13954067E+03 -6.14160167E+03 -6.14179000E+03 -6.14331933E+03 -6.14230167E+03 -6.14378500E+03 
 -6.14487467E+03 -6.14595033E+03 -6.14653233E+03 -6.14865433E+03 -6.15084267E+03 -6.15343600E+03 -6.15378200E+03 -6.15581033E+03 -6.15703267E+03 -6.15911067E+03 -6.16095400E+03 -6.16298100E+03 -6.16361567E+03 -6.16409167E+03 -6.16638833E+03 -6.16667333E+03 -6.16907100E+03 -6.17085367E+03 -6.17155933E+03 -6.17345567E+03 -6.17357967E+03 -6.17339733E+03 -6.17606333E+03 -6.17701167E+03 -6.17871633E+03 -6.17875433E+03 -6.17802367E+03 -6.17837167E+03 -6.17986867E+03 -6.18107767E+03 -6.18108000E+03 -6.18351333E+03 -6.18294200E+03 -6.18397567E+03 -6.18493833E+03 -6.18774600E+03 -6.19009033E+03 -6.19248167E+03 
 -6.19138133E+03 -6.19380800E+03 -6.19343833E+03 -6.19632133E+03 -6.19711967E+03 -6.20065100E+03 -6.20320233E+03 -6.20503967E+03 -6.20564400E+03 -6.20774167E+03 -6.21016400E+03 -6.21217033E+03 -6.21211800E+03 -6.21302033E+03 -6.21377733E+03 -6.21732800E+03 -6.21650267E+03 -6.21718067E+03 -6.21952033E+03 -6.22101067E+03 -6.21995500E+03 -6.22196267E+03 -6.22107667E+03 -6.22248967E+03 -6.22169533E+03 -6.22336700E+03 -6.22510500E+03 -6.22605533E+03 -6.22807500E+03 -6.22951500E+03 -6.22868733E+03 -6.22925733E+03 -6.22950033E+03 -6.22783733E+03 -6.23003200E+03 -6.22997567E+03 -6.23347400E+03 -6.23461367E+03 
 -6.23518600E+03 -6.23849900E+03 -6.23957633E+03 -6.24182467E+03 -6.24177467E+03 -6.24232667E+03 -6.24221300E+03 -6.24176133E+03 -6.24298800E+03 -6.24506800E+03 -6.24533233E+03 -6.24681033E+03 -6.24767933E+03 -6.24853033E+03 -6.24935067E+03 -6.25066733E+03 -6.25099933E+03 -6.24994900E+03 -6.25136300E+03 -6.25267833E+03 -6.25309300E+03 -6.25328567E+03 -6.25395600E+03 -6.25583533E+03 -6.25543300E+03 -6.25507667E+03 -6.25529567E+03 -6.25715933E+03 -6.25746400E+03 -6.25843433E+03 -6.25820533E+03 -6.25858700E+03 -6.25965433E+03 -6.26016800E+03 -6.25944633E+03 -6.26341167E+03 -6.26396867E+03 -6.26489767E+03 
 -6.26464900E+03 -6.26679933E+03 -6.26701200E+03 -6.26935567E+03 -6.27025233E+03 -6.27173433E+03 -6.27194933E+03 -6.27347300E+03 -6.27418733E+03 -6.27460433E+03 -6.27421700E+03 -6.27546533E+03 -6.27657433E+03 -6.27708300E+03 -6.27861367E+03 -6.27941700E+03 -6.27796100E+03 -6.27912200E+03 -6.27926500E+03 -6.28095867E+03 -6.28261567E+03 -6.28316133E+03 -6.28481467E+03 -6.28471967E+03 -6.28549067E+03 -6.28622367E+03 -6.28713567E+03 -6.28773533E+03 -6.29020400E+03 -6.28979133E+03 -6.29095967E+03 -6.29089033E+03 -6.29076967E+03 -6.29170900E+03 -6.29284400E+03 -6.29288000E+03 -6.29355300E+03 -6.29216733E+03 
 -6.29247033E+03 -6.29482533E+03 -6.29639300E+03 -6.29765333E+03 -6.29886133E+03 -6.30000433E+03 -6.30070000E+03 -6.30240067E+03 -6.30259400E+03 -6.30435700E+03 -6.30536567E+03 -6.30640567E+03 -6.30749133E+03 -6.30912533E+03 -6.30985167E+03 -6.30928700E+03 -6.31115533E+03 -6.31211200E+03 -6.31386433E+03 -6.31522200E+03 -6.31539767E+03 -6.31708833E+03 -6.31659900E+03 -6.31845867E+03 -6.31740467E+03 -6.31967133E+03 -6.32013000E+03 -6.31902633E+03 -6.31921400E+03 -6.31898400E+03 -6.31884433E+03 -6.31925300E+03 -6.32012767E+03 -6.32170867E+03 -6.32149633E+03 -6.32127967E+03 -6.32139833E+03 -6.32182633E+03 
 -6.32245233E+03 -6.32355933E+03 -6.32510533E+03 -6.32581400E+03 -6.32762833E+03 -6.32688400E+03 -6.32745333E+03 -6.32863700E+03 -6.32945433E+03 -6.32982300E+03 -6.33031767E+03 -6.33019667E+03 -6.33025300E+03 -6.33086700E+03 -6.33180433E+03 -6.33174733E+03 -6.33113467E+03 -6.33262333E+03 -6.33371700E+03 -6.33474767E+03 -6.33465733E+03 -6.33562700E+03 -6.33737933E+03 -6.33793767E+03 -6.33840867E+03 -6.33871333E+03 -6.33881567E+03 -6.34036133E+03 -6.33947433E+03 -6.34054533E+03 -6.34176267E+03 -6.34100200E+03 -6.34244833E+03 -6.34430133E+03 -6.34324100E+03 -6.34407667E+03 -6.34426933E+03 -6.34451900E+03 
 -6.34430200E+03 -6.34450633E+03 -6.34591600E+03 -6.34705767E+03 -6.34820267E+03 -6.34812100E+03 -6.34862133E+03 -6.34694567E+03 -6.34859467E+03 -6.34809333E+03 -6.34806433E+03 -6.34796167E+03 -6.34876200E+03 -6.34775167E+03 -6.34864100E+03 -6.34970367E+03 -6.34993267E+03 -6.35002700E+03 -6.35080600E+03 -6.35147833E+03 -6.35341400E+03 -6.35326467E+03 -6.35404967E+03 -6.35474767E+03 -6.35580233E+03 -6.35569333E+03 -6.35645700E+03 -6.35677367E+03 -6.35627100E+03 -6.35616033E+03 -6.35807267E+03 -6.35794533E+03 -6.35816967E+03 -6.35688533E+03 -6.35853667E+03 -6.35960533E+03 -6.35961100E+03 -6.35954467E+03 
 -6.35930633E+03 -6.35973400E+03 -6.36129500E+03 -6.36214367E+03 -6.36383733E+03 -6.36323767E+03 -6.36350800E+03 -6.36413433E+03 -6.36451233E+03 -6.36555567E+03 -6.36451300E+03 -6.36349533E+03 -6.36428767E+03 -6.36407267E+03 -6.36424400E+03 -6.36506067E+03 -6.36611600E+03 -6.36557033E+03 -6.36697867E+03 -6.36835633E+03 -6.36826200E+03 -6.36755333E+03 -6.36682667E+03 -6.36709733E+03 -6.36735700E+03 -6.36651600E+03 -6.36743500E+03 -6.36608700E+03 -6.36726533E+03 -6.36739267E+03 -6.36674700E+03 -6.36723867E+03 -6.36839567E+03 -6.36904867E+03 -6.37092033E+03 -6.37011867E+03 -6.37198833E+03 -6.37089967E+03 
 -6.37176333E+03 -6.37296867E+03 -6.37404333E+03 -6.37395533E+03 -6.37613133E+03 -6.37652433E+03 -6.37646133E+03 -6.37743533E+03 -6.37763100E+03 -6.37821233E+03 -6.37823133E+03 -6.37852733E+03 -6.37984633E+03 -6.38032433E+03 -6.38218233E+03 -6.38230433E+03 -6.38215400E+03 -6.38234767E+03 -6.38250400E+03 -6.38388967E+03 -6.38484800E+03 -6.38546033E+03 -6.38533867E+03 -6.38575700E+03 -6.38569967E+03 -6.38535200E+03 -6.38612100E+03 -6.38532467E+03 -6.38503833E+03 -6.38656033E+03 -6.38610200E+03 -6.38566200E+03 -6.38645900E+03 -6.38663300E+03 -6.38714400E+03 -6.38635100E+03 -6.38548267E+03 -6.38604567E+03 
 -6.38573967E+03 -6.38544233E+03 -6.38727800E+03 -6.38802300E+03 -6.38964433E+03 -6.38938933E+03 -6.39051433E+03 -6.39083233E+03 -6.39217600E+03 -6.39073100E+03 -6.39120267E+03 -6.39177700E+03 -6.39174300E+03 -6.39215400E+03 -6.39169933E+03 -6.39215767E+03 -6.39215433E+03 -6.39329867E+03 -6.39308200E+03 -6.39350767E+03 -6.39497667E+03 -6.39489533E+03 -6.39464600E+03 -6.39600400E+03 -6.39532067E+03 -6.39460833E+03 -6.39591100E+03 -6.39630033E+03 -6.39731767E+03 -6.39749300E+03 -6.39729467E+03 -6.39929300E+03 -6.39983233E+03 -6.39879333E+03 -6.39750467E+03 -6.39820700E+03 -6.39752433E+03 -6.39787000E+03 
 -6.39831867E+03 -6.39974767E+03 -6.39930433E+03 -6.39989400E+03 -6.40123300E+03 -6.40222900E+03 -6.40364100E+03 -6.40424933E+03 -6.40596300E+03 -6.40542400E+03 -6.40529667E+03 -6.40575600E+03 -6.40502533E+03 -6.40522067E+03 -6.40608600E+03 -6.40509400E+03 -6.40589000E+03 -6.40475233E+03 -6.40696333E+03 -6.40718167E+03 -6.40776167E+03 -6.40774933E+03 -6.40825367E+03 -6.40791400E+03 -6.40792433E+03 -6.40911467E+03 -6.40910300E+03 -6.40911367E+03 -6.40926533E+03 -6.40924967E+03 -6.40932400E+03 -6.40759333E+03 -6.40790867E+03 -6.40767967E+03 -6.40738867E+03 -6.40798867E+03 -6.40886400E+03 -6.40840133E+03 
 -6.40812667E+03 -6.40932767E+03 -6.40907933E+03 -6.40975867E+03 -6.41064067E+03 -6.41042400E+03 -6.41077967E+03 -6.40939767E+03 -6.40813267E+03 -6.40902867E+03 -6.41044167E+03 -6.41093533E+03 -6.41138200E+03 -6.41185833E+03 -6.41326733E+03 -6.41366133E+03 -6.41383300E+03 -6.41368267E+03 -6.41442467E+03 -6.41453467E+03 -6.41538033E+03 -6.41718700E+03 -6.41717467E+03 -6.41769600E+03 -6.41720833E+03 -6.41902467E+03 -6.41931733E+03 -6.41944133E+03 -6.41962667E+03 -6.41993533E+03 -6.41925000E+03 -6.41974367E+03 -6.42023367E+03 -6.42013700E+03 -6.42003433E+03 -6.41931300E+03 -6.41918633E+03 -6.42002700E+03 
 -6.42009533E+03 -6.42002767E+03 -6.42088400E+03 -6.42235967E+03 -6.42357667E+03 -6.42409367E+03 -6.42342133E+03 -6.42370800E+03 -6.42464067E+03 -6.42606167E+03 -6.42627700E+03 -6.42574000E+03 -6.42527567E+03 -6.42580833E+03 -6.42705200E+03 -6.42605333E+03 -6.42586600E+03 -6.42641267E+03 -6.42651500E+03 -6.42624633E+03 -6.42709633E+03 -6.42611967E+03 -6.42733700E+03 -6.42562800E+03 -6.42583200E+03 -6.42673400E+03 -6.42699467E+03 -6.42661100E+03 -6.42581933E+03 -6.42602167E+03 -6.42676033E+03 -6.42724033E+03 -6.42769300E+03 -6.42750500E+03 -6.42771500E+03 -6.42788233E+03 -6.42802300E+03 -6.42799767E+03 
 -6.42804667E+03 -6.42894267E+03 -6.42891233E+03 -6.43045867E+03 -6.43073667E+03 -6.43023833E+03 -6.43086400E+03 -6.43127067E+03 -6.43137200E+03 -6.43148567E+03 -6.43265233E+03 -6.43107767E+03 -6.43193600E+03 -6.43323333E+03 -6.43434133E+03 -6.43378133E+03 -6.43436333E+03 -6.43499233E+03 -6.43467133E+03 -6.43489433E+03 -6.43581200E+03 -6.43530767E+03 -6.43671967E+03 -6.43732133E+03 -6.43792033E+03 -6.43742400E+03 -6.43789467E+03 -6.43699333E+03 -6.43721567E+03 -6.43686267E+03 -6.43676700E+03 -6.43667967E+03 -6.43649267E+03 -6.43567567E+03 -6.43651533E+03 -6.43654167E+03 -6.43593100E+03 -6.43618800E+03 
 -6.43707133E+03 -6.43801333E+03 -6.43853067E+03 -6.43882633E+03 -6.43967933E+03 -6.43996667E+03 -6.43989767E+03 -6.43978200E+03 -6.43988800E+03 -6.44165933E+03 -6.44234033E+03 -6.44293033E+03 -6.44294567E+03 -6.44235467E+03 -6.44240167E+03 -6.44287967E+03 -6.44250233E+03 -6.44191100E+03 -6.44303767E+03 -6.44302333E+03 -6.44196433E+03 -6.44266200E+03 -6.44214800E+03 -6.44218200E+03 -6.44286567E+03 -6.44261000E+03 -6.44350133E+03 -6.44203533E+03 -6.44262533E+03 -6.44291800E+03 -6.44317367E+03 -6.44430967E+03 -6.44325733E+03 -6.44230333E+03 -6.44278733E+03 -6.44325400E+03 -6.44266467E+03 -6.44347233E+03 
 -6.44272367E+03 -6.44257033E+03 -6.44340333E+03 -6.44441067E+03 -6.44499333E+03 -6.44435100E+03 -6.44561667E+03 -6.44614833E+03 -6.44654133E+03 -6.44726167E+03 -6.44770400E+03 -6.44671000E+03 -6.44695400E+03 -6.44886700E+03 -6.44822300E+03 -6.44873667E+03 -6.44801267E+03 -6.44827667E+03 -6.44882000E+03 -6.44864733E+03 -6.44852633E+03 -6.44795533E+03 -6.44947767E+03 -6.45055000E+03 -6.44973100E+03 -6.45016667E+03 -6.44926967E+03 -6.44885733E+03 -6.44935067E+03 -6.44956533E+03 -6.44953033E+03 -6.45060367E+03 -6.45025933E+03 -6.45009767E+03 -6.45057600E+03 -6.45138867E+03 -6.45191333E+03 -6.45258900E+03 
